3,0,1,0,3,1,2,1,0,0,1,1,1,0,3,2,4,2,5,0,0,1,0,1,3,1,3,2,2,5,1,3,3,1,1,1,0,0,1,0,1,1,1,3,50,north_EU,3,3,2,1,2,1,1,2,3,1,10
4,0,0,1,1,1,1,0,1,0,1,1,0,1,3,3,4,1,4,0,1,0,0,1,3,3,3,2,3,2,1,1,2,2,1,1,0,0,1,0,1,1,1,1,40,north_EU,2,2,1,1,1,1,1,1,1,1,2
3,0,1,0,3,1,2,1,0,0,1,1,0,1,3,3,3,1,5,0,0,1,0,1,2,2,3,2,3,3,1,2,2,2,1,0,1,0,0,0,1,1,1,1,90,north_EU,3,3,1,2,2,1,1,2,2,1,25
3,0,1,0,2,1,2,1,0,0,1,1,0,1,4,2,3,2,5,0,0,1,0,1,3,2,3,2,3,4,1,2,2,1,1,1,0,0,1,0,1,1,1,2,100,north_EU,3,3,2,2,2,1,1,2,2,1,5
3,0,1,0,3,1,1,1,0,0,1,2,0,1,4,3,3,2,4,0,0,1,0,1,3,2,3,2,2,2,1,2,2,1,1,1,0,0,1,0,1,1,1,3,100,central_EU,3,3,2,2,2,1,1,2,3,1,15
5,0,0,1,2,1,2,1,0,0,1,1,0,1,4,2,3,2,5,0,0,1,0,1,3,2,3,3,2,3,1,2,1,1,1,1,0,0,1,0,1,1,1,3,100,central_EU,2,3,2,3,2,1,1,1,3,1,10
4,0,0,1,3,1,1,1,0,0,1,2,0,1,3,1,2,3,3,0,0,1,0,1,3,2,3,2,2,?,1,1,1,2,1,1,0,1,1,1,1,1,1,2,0,central_EU,2,2,2,2,2,1,1,2,3,1,4
4,0,0,1,1,1,2,0,1,0,1,1,0,1,3,3,2,2,5,0,0,1,0,1,3,1,3,3,2,2,1,2,1,2,1,1,0,0,1,0,1,1,1,3,95,central_EU,2,1,2,2,2,1,1,1,3,2,10
3,0,1,0,?,1,1,1,0,0,1,?,1,0,2,1,2,1,3,?,?,?,?,1,3,?,?,?,?,2,0,1,2,2,1,1,0,0,1,0,1,1,?,?,50,south_EU,2,2,1,1,1,0,0,1,2,1,20
1,?,?,?,?,1,2,1,0,0,1,?,1,0,3,2,2,2,1,?,?,?,?,1,2,2,2,3,2,1,0,2,1,2,1,0,0,0,1,0,1,1,?,?,100,south_EU,1,2,1,2,1,1,0,1,2,1,5
2,?,?,?,?,?,2,1,0,0,1,?,1,1,4,2,4,3,1,?,?,?,?,1,?,3,3,3,2,1,0,1,1,1,1,?,0,1,1,0,1,1,?,?,?,south_EU,3,2,2,2,2,0,1,?,3,1,15
2,?,?,?,?,?,2,1,0,0,1,?,1,1,4,2,3,3,5,?,?,?,?,1,?,2,1,2,3,3,1,1,2,2,1,?,0,1,0,0,1,1,?,?,70,south_EU,2,2,1,1,1,0,?,?,2,1,19
2,1,0,0,?,1,3,0,0,1,1,?,1,0,4,?,2,3,3,?,?,?,?,1,3,1,?,1,1,2,0,2,2,2,1,1,0,1,1,0,1,1,?,?,?,south_EU,3,2,3,3,3,0,0,2,3,1,21
2,0,1,0,?,?,2,1,0,0,1,?,1,0,4,2,3,3,1,?,?,?,?,1,?,3,3,3,3,1,?,1,1,1,1,?,0,0,1,1,0,0,?,?,80,south_EU,2,3,2,2,2,0,1,2,2,1,14
3,?,?,?,?,?,1,1,0,0,1,?,1,0,2,2,2,2,3,?,?,?,?,1,?,1,1,2,2,2,0,?,?,2,1,?,0,1,0,0,1,1,?,?,100,south_EU,?,2,1,1,1,0,?,?,3,1,22
4,?,?,?,?,?,3,?,?,?,1,?,1,0,?,2,?,3,3,?,?,?,?,1,?,1,1,3,3,2,1,1,?,2,1,?,0,1,1,0,1,0,?,?,50,south_EU,?,2,1,2,1,0,?,?,2,1,24
3,?,?,?,?,1,1,1,0,0,1,?,0,1,2,1,2,1,3,?,?,?,?,1,3,1,2,2,2,3,0,1,2,2,1,1,0,0,1,0,1,1,?,?,70,south_EU,2,2,1,1,1,0,?,?,2,1,19
3,?,?,?,?,?,1,1,0,0,1,?,0,1,4,2,2,2,5,?,?,?,?,1,?,1,2,2,3,2,1,1,2,2,1,?,0,0,1,0,1,0,?,?,100,south_EU,2,2,1,1,1,0,?,?,2,1,21
1,1,0,0,?,1,1,1,0,0,1,?,1,0,4,2,1,2,5,?,?,?,?,1,2,1,1,2,2,4,0,2,1,2,1,0,0,0,1,0,1,0,?,?,40,south_EU,1,3,2,2,1,0,0,1,3,1,11
3,?,?,?,?,?,1,1,0,0,1,?,1,0,2,2,2,2,3,?,?,?,?,1,?,1,1,2,3,4,0,1,?,2,1,?,0,1,0,0,1,1,?,?,80,south_EU,?,2,1,2,1,0,?,?,3,1,21
3,0,1,0,?,?,1,1,0,0,1,?,1,0,4,2,?,2,1,?,?,?,?,1,?,?,?,2,2,1,1,1,2,2,1,?,?,?,?,0,1,0,?,?,?,south_EU,2,3,1,1,1,0,0,2,3,1,23
5,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,3,?,?,?,?,1,?,?,?,?,?,?,0,?,?,?,1,?,?,?,?,?,?,?,?,?,?,south_EU,?,1,?,?,?,0,?,?,?,?,13
3,1,0,0,?,1,2,1,0,0,1,?,0,1,4,?,2,1,5,?,?,?,?,1,2,3,3,3,3,?,?,1,2,3,1,0,1,0,0,?,?,0,?,?,100,south_EU,2,2,1,2,1,1,0,1,3,1,26
2,0,0,0,?,?,2,1,0,0,1,?,1,0,4,2,2,2,3,?,?,?,?,1,?,1,1,2,2,2,0,1,1,2,1,?,0,0,1,0,1,1,?,?,90,south_EU,1,3,1,2,1,0,0,1,2,1,18
2,?,?,?,?,?,3,0,1,0,1,?,1,0,3,2,4,3,5,?,?,?,?,1,?,1,1,3,3,4,0,1,?,2,1,?,?,?,?,?,?,1,?,?,50,south_EU,3,3,1,1,1,0,?,?,3,2,15
4,?,?,?,?,?,3,1,0,0,1,?,0,1,2,2,2,3,3,?,?,?,?,1,?,1,1,3,2,2,1,1,?,2,1,?,0,1,0,0,1,0,?,?,50,south_EU,?,2,1,2,1,0,?,?,2,1,22
3,0,1,0,?,1,2,1,0,0,1,?,1,0,4,2,?,2,3,?,?,?,?,1,3,?,?,2,2,1,1,1,2,2,1,1,0,1,0,0,1,0,?,?,100,south_EU,2,3,1,2,1,0,1,?,3,1,23
2,?,?,?,?,?,3,0,1,0,1,?,1,1,3,2,3,3,5,?,?,?,?,1,?,1,1,3,3,4,0,1,?,2,1,?,0,0,1,0,1,1,?,?,50,south_EU,?,3,1,2,1,0,?,?,3,1,16
3,?,?,?,?,?,3,1,0,0,1,?,1,0,4,2,2,2,3,?,?,?,?,1,?,1,2,2,2,3,1,1,1,2,1,?,0,1,0,0,1,0,?,?,100,south_EU,2,3,1,2,1,0,?,?,2,1,22
2,0,1,0,?,1,2,1,0,0,1,?,1,1,4,2,3,2,5,?,?,?,?,1,3,2,1,2,3,2,1,1,2,2,1,1,0,1,0,0,1,1,?,?,40,south_EU,3,2,1,1,1,1,1,1,2,1,18
