north_EU,3,1,4,5,1,0,1,0,0,5,50,3,1,1,1,10,1,3,1,3,1,1,0,0,1,1,0,1,1,0,3,2,1,2,2,2,1,2,2,1,0,0,1,3,1,3,2,2,0,1,0,3,3,1,3,3
north_EU,4,1,4,4,1,1,0,0,0,2,40,1,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,0,3,2,3,3,1,1,1,1,1,2,1,0,0,2,1,1,3,1,0,0,1,2,1,1,3,3
north_EU,3,1,3,5,1,0,1,0,0,3,90,1,1,1,1,25,1,3,1,3,0,0,0,1,1,1,1,0,1,0,3,2,2,3,1,2,2,2,1,2,0,0,1,3,1,2,3,2,0,1,0,2,2,1,2,3
north_EU,3,1,3,5,1,0,1,0,0,4,100,2,1,1,1,5,1,2,1,3,1,1,0,0,1,1,1,0,1,0,3,2,2,3,2,2,2,2,2,1,0,0,1,3,1,2,2,2,0,1,0,2,2,1,3,4
central_EU,3,1,3,4,1,0,1,0,0,2,100,3,2,1,1,15,1,3,1,3,1,1,0,0,1,1,1,0,1,0,3,2,2,2,2,1,2,2,2,1,0,0,1,3,1,3,3,2,0,1,0,2,2,1,3,4
central_EU,5,1,3,5,1,0,1,0,0,3,100,3,1,1,1,10,1,2,1,3,1,1,0,0,1,1,1,0,1,0,3,3,2,2,2,2,3,2,2,1,0,0,1,2,1,3,2,1,0,0,1,1,2,1,3,4
central_EU,4,1,2,3,1,0,1,0,0,?,0,2,2,1,1,4,1,3,1,2,1,1,1,0,1,1,1,0,1,1,3,2,2,2,3,1,2,2,2,2,0,0,1,2,1,3,1,2,0,0,1,1,1,1,3,3
central_EU,4,1,2,5,1,0,1,0,0,2,95,3,1,1,1,10,1,1,1,1,1,1,0,0,2,1,1,0,1,0,3,3,1,2,2,2,2,2,2,2,1,0,0,2,1,3,3,1,0,0,1,1,2,1,3,3
south_EU,3,1,2,3,?,?,?,?,?,2,50,?,?,0,1,20,0,?,1,2,1,1,0,0,1,1,0,1,1,0,?,?,?,?,1,1,1,1,1,2,0,0,1,2,0,2,1,1,0,1,0,2,1,1,3,2
south_EU,1,1,2,1,?,?,?,?,?,1,100,?,?,0,1,5,1,?,1,2,0,1,0,0,1,1,0,1,1,0,2,3,2,2,2,2,2,1,1,2,0,0,1,1,0,2,2,1,?,?,?,1,2,1,2,3
south_EU,2,1,4,1,?,?,?,?,?,1,7.34,?,?,0,1,15,0,?,1,2,?,1,1,0,1,1,1,1,1,0,3,3,3,2,3,2,2,2,2,1,0,0,1,3,1,3,2,?,?,?,?,1,1,?,?,4
south_EU,2,1,3,5,?,?,?,?,?,3,70,?,?,1,1,19,0,?,1,2,?,0,1,0,1,1,1,1,1,0,1,2,2,3,3,2,1,1,1,2,0,0,1,2,?,2,2,?,?,?,?,2,1,?,?,4
south_EU,2,1,2,3,?,?,?,?,?,2,?,?,?,0,1,21,0,?,1,2,1,1,1,0,1,1,0,1,1,0,?,1,1,1,3,3,3,3,3,2,0,1,0,3,0,3,?,2,1,0,0,2,2,1,3,4
south_EU,2,1,3,1,?,?,?,?,?,1,80,?,?,?,1,14,0,?,1,3,?,1,0,0,1,0,0,1,0,1,3,3,3,3,3,2,2,2,2,1,0,0,1,2,1,2,2,2,0,1,0,1,1,?,?,4
south_EU,3,1,2,3,?,?,?,?,?,2,100,?,?,0,1,22,0,?,1,2,?,0,1,0,1,1,0,1,1,0,1,2,1,2,2,1,1,1,1,2,0,0,1,?,?,3,2,?,?,?,?,?,?,?,?,2
south_EU,4,1,?,3,?,?,?,?,?,2,50,?,?,1,1,24,0,?,1,2,?,1,1,0,1,0,0,1,1,0,1,3,1,3,3,3,2,1,1,2,?,?,?,?,?,2,2,?,?,?,?,?,1,?,?,?
south_EU,3,1,2,3,?,?,?,?,?,3,70,?,?,0,1,19,0,?,1,2,1,1,0,0,1,1,1,0,1,0,2,2,1,2,1,1,1,1,1,2,0,0,1,2,?,2,1,?,?,?,?,2,1,1,3,2
south_EU,3,1,2,5,?,?,?,?,?,2,100,?,?,1,1,21,0,?,1,2,?,1,0,0,1,0,1,0,1,0,2,2,1,3,2,1,1,1,1,2,0,0,1,2,?,2,2,?,?,?,?,2,1,?,?,4
south_EU,1,1,1,5,?,?,?,?,?,4,40,?,?,0,1,11,0,?,1,3,0,1,0,0,1,0,0,1,1,0,1,2,1,2,2,1,2,1,2,2,0,0,1,1,0,3,2,1,1,0,0,1,2,1,2,4
south_EU,3,1,2,3,?,?,?,?,?,4,80,?,?,0,1,21,0,?,1,2,?,0,1,0,1,1,0,1,1,0,1,2,1,3,2,1,2,1,1,2,0,0,1,?,?,3,2,?,?,?,?,?,1,?,?,2
south_EU,3,1,?,1,?,?,?,?,?,1,?,?,?,1,1,23,0,?,1,3,?,?,?,?,1,0,0,1,1,0,?,2,?,2,2,1,1,1,1,2,0,0,1,2,0,3,2,2,0,1,0,2,1,?,?,4
south_EU,5,1,?,3,?,?,?,?,?,?,?,?,?,0,1,13,0,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
south_EU,3,1,2,5,?,?,?,?,?,?,100,?,?,?,1,26,1,?,1,2,0,0,0,1,1,0,1,0,?,?,3,3,3,3,1,2,2,1,1,3,0,0,1,2,0,3,?,1,1,0,0,2,1,1,2,4
south_EU,2,1,2,3,?,?,?,?,?,2,90,?,?,0,1,18,0,?,1,3,?,1,0,0,1,1,0,1,1,0,1,2,1,2,2,2,2,1,1,2,0,0,1,1,0,2,2,1,0,0,0,1,1,?,?,4
south_EU,2,1,4,5,?,?,?,?,?,4,50,?,?,0,1,15,0,?,1,3,?,?,?,?,2,1,0,1,?,?,1,3,1,3,3,3,1,1,1,2,1,0,0,3,?,3,2,?,?,?,?,?,1,?,?,3
south_EU,4,1,2,3,?,?,?,?,?,2,50,?,?,1,1,22,0,?,1,2,?,0,1,0,1,0,1,0,1,0,1,3,1,2,3,3,2,1,1,2,0,0,1,?,?,2,2,?,?,?,?,?,1,?,?,2
south_EU,3,1,?,3,?,?,?,?,?,1,100,?,?,1,1,23,0,?,1,3,1,0,1,0,1,0,0,1,1,0,?,2,?,2,2,2,2,1,1,2,0,0,1,2,1,3,2,?,0,1,0,2,1,1,3,4
south_EU,2,1,3,5,?,?,?,?,?,4,50,?,?,0,1,16,0,?,1,3,?,1,0,0,1,1,1,1,1,0,1,3,1,3,3,3,2,1,1,2,1,0,0,?,?,3,2,?,?,?,?,?,1,?,?,3
south_EU,3,1,2,3,?,?,?,?,?,3,100,?,?,1,1,22,0,?,1,3,?,0,1,0,1,0,0,1,1,0,2,2,1,2,2,3,2,1,1,2,0,0,1,2,?,2,2,?,?,?,?,1,1,?,?,4
south_EU,2,1,3,5,?,?,?,?,?,2,40,?,?,1,1,18,1,?,1,2,1,0,1,0,1,1,1,1,1,0,1,2,2,3,2,2,1,1,1,2,0,0,1,3,1,2,2,1,0,1,0,2,1,1,3,4
